favorite_count,source,text,in_reply_to_screen_name,is_retweet,created_at,retweet_count,id_str
474,Twitter for iPhone,b'Pictures from UL 504 from London taking passengers to Shanghai via Colombo: the Sri Lankan crew seen posing with th\xe2\x80\xa6 https://t.co/zmsbpj8GQW',,False,Wed Apr 15 07:25:04 +0000 2020,73,b'1250324245474754560'
17,Twitter for iPhone,b'\xd8\xae\xd8\xaf\xd9\x85\xd8\xa7\xd8\xaa \xd8\xa7\xd9\x84\xd8\xaa\xd9\x88\xd8\xb5\xd9\x8a\xd9\x84 \xd9\x81\xd9\x8a \xd8\xa7\xd9\x84\xd9\x8a\xd8\xa7\xd8\xa8\xd8\xa7\xd9\x86 \xd9\x81\xd9\x8a \xd8\xa3\xd8\xb2\xd9\x85\xd8\xa9 \xd9\x83\xd9\x88\xd8\xb1\xd9\x88\xd9\x86\xd8\xa7 \n\xd8\xa7\xd9\x84\xd9\x8a\xd8\xa7\xd8\xa8\xd8\xa7\xd9\x86 \xd9\x88\xd8\xb5\xd9\x84\xd9\x88\xd8\xa7 2050 \xd9\x82\xd8\xa8\xd9\x84\xd9\x86\xd8\xa7 .\n\n #\xd8\xb0\xd8\xa8\xd8\xa7\xd8\xa8\xd9\x87_\xd8\xac\xd8\xa7\xd8\xb3\xd9\x85_\xd8\xa8\xd9\x86_\xd8\xab\xd8\xa7\xd9\x86\xd9\x8a https://t.co/tnvAMGocHm',,False,Tue Apr 21 02:29:23 +0000 2020,5,b'1252424159457472520'
491,Wildmoka,"b'Le #coronavirus aurait \xc3\xa9t\xc3\xa9 d\xc3\xa9velopp\xc3\xa9 dans un laboratoire \xc3\xa0 Wuhan, o\xc3\xb9 des scientifiques menaient des \xc3\xa9tudes risqu\xc3\xa9es\xe2\x80\xa6 https://t.co/LGoRtW8zzn'",,False,Thu Apr 16 07:59:39 +0000 2020,665,b'1250695334881382401'
6393,Twitter for iPhone,"b'Today with @MariaBartiromo: Over the last 2 years, US taxpayers paid $830 million to the WHO.  China gave 10% of th\xe2\x80\xa6 https://t.co/2hCBewlwVE'",,False,Wed Apr 15 14:23:15 +0000 2020,1935,b'1250429485234569216'
25098,The White House,b'Text message rumors of a national #quarantine are FAKE. There is no national lockdown. @CDCgov has and will continu\xe2\x80\xa6 https://t.co/ZulhzkVvme',,False,Mon Mar 16 03:48:56 +0000 2020,12195,b'1239398218292748292'
105,Twitter for iPhone,"b'Everybody must make an effort to wear a face mask in public places \n#KomeshaCorona media briefing by CS Health, Mut\xe2\x80\xa6 https://t.co/3qonrBiwny'",,False,Tue Apr 07 12:30:55 +0000 2020,43,b'1247502111933431809'
4,Twitter for Android,b'This is very interesting and is circulating on Facebook \n#coronavirus #QAnon https://t.co/RTArd3WvIx',,False,Sun Apr 26 04:50:35 +0000 2020,2,b'1254271633726062601'
8,Twitter Web App,b'[Stop #infox ] #ELSAN n\xe2\x80\x99est pas \xc3\xa0 l\xe2\x80\x99origine de l\xe2\x80\x99info qui circule sur les RS indiquant qu\xe2\x80\x99une d\xc3\xa9couverte majeure au\xe2\x80\xa6 https://t.co/IdmlxCDJr3',,False,Tue Apr 21 15:31:36 +0000 2020,6,b'1252621013696884737'
15886,Twitter for iPhone,b'Docs make good points \nhttps://t.co/WeXuZpMghY',,False,Sun Apr 26 19:38:22 +0000 2020,2458,b'1254495050228260865'
2637,Twitter Web App,"b'Neste quarto dia ap\xc3\xb3s o resultado positivo do teste para #Covid19 tenho apenas sintomas leves, como dor de cabe\xc3\xa7a e\xe2\x80\xa6 https://t.co/9JiEPibsk2'",,False,Mon Jul 27 13:49:08 +0000 2020,50,b'1287746849860976640'
8127,Twitter for iPhone,b'BIG BREAKING!! EXCLUSIVE!!\nChina has developed COVID-19 vaccine and Pakistan is going to receive it pretty SOON mak\xe2\x80\xa6 https://t.co/Mv7dVVyPfS',,False,Wed Apr 22 12:01:23 +0000 2020,2336,b'1252930496037822464'
271,Twitter Web App,b'In light of recent misleading news purported to represent the views of Distinguished Professor Tasuku Honjo of the\xe2\x80\xa6 https://t.co/3cOv61ojbj',,False,Tue Apr 28 01:36:33 +0000 2020,194,b'1254947578635931648'
21,Twitter Media Studio,"b'As we work to combat #COVID19 in Illinois, we must take an approach that balances the health and economic needs of\xe2\x80\xa6 https://t.co/lBfbkQYQCB'",,False,Mon May 04 17:15:07 +0000 2020,6,b'1257358106671157262'
583,Twitter for iPhone,"b'Every worker who wants to work in Ireland is welcome as far as I am concerned, but allowing people to travel in a p\xe2\x80\xa6 https://t.co/UHgh4yR0UX'",,False,Fri Apr 17 15:38:33 +0000 2020,141,b'1251173211611504643'
2,Twitter for Android,b'Any idea where is this? #Quarantine https://t.co/yByRpwcneg',,False,Tue Apr 14 02:27:58 +0000 2020,1,b'1249887089711185920'
5398,The White House,"b""We've been working hard to provide Governors the information they need to maximize testing.\n\nPrior to today's call\xe2\x80\xa6 https://t.co/Ug0Ioou6o9""",,False,Mon Apr 20 22:28:52 +0000 2020,1067,b'1252363632119144449'
1,Twitter for iPhone,b'Willem Engel van Viruswaanzin  houdt eerste toespraak: \xe2\x80\x98beleid is er niet om mensen te beschermen\xe2\x80\x99 https://t.co/eNQpZyghe4',,False,Sat Aug 01 12:50:33 +0000 2020,1,b'1289544044587053057'
484,Twitter Web App,"b'El PG, @sanchezcastejon, se encuentra reunido por videoconferencia con el Comit\xc3\xa9 Cient\xc3\xadfico del #COVID19, integrado\xe2\x80\xa6 https://t.co/1R6E6O4tEI'",,False,Sat Mar 28 10:22:45 +0000 2020,212,b'1243845980304420864'
98,Twitter Web App,"b'Pruebas de COVID-19 realizadas en Centroam\xc3\xa9rica:\n\xf0\x9f\x87\xb5\xf0\x9f\x87\xa6 414 por cada 100,000 habs.\n\xf0\x9f\x87\xa8\xf0\x9f\x87\xb7 184    ""\n\xf0\x9f\x87\xa7\xf0\x9f\x87\xbf 164    ""\n\xf0\x9f\x87\xb8\xf0\x9f\x87\xbb (El Salva\xe2\x80\xa6 https://t.co/jRqfJBdkTY'",,False,Fri Apr 17 16:11:46 +0000 2020,34,b'1251181567344611330'
8012,Twitter Media Studio,"b'Gracias, cient\xc3\xadficos, por vuestro trabajo para vencer al coronavirus. Este Gobierno os necesita y os escucha. Hoy h\xe2\x80\xa6 https://t.co/yXft3I41Rk'",,False,Sat Mar 21 12:41:38 +0000 2020,2777,b'1241344213129793536'
41,Twitter Web App,"b'A senior specialist in WHO, India told me a striking fact about Covid19 in Assam:\n\nNot a single positive case of Co\xe2\x80\xa6 https://t.co/b32y3fZqzi'",,False,Wed Apr 22 01:24:49 +0000 2020,13,b'1252770301093560322'
2,Twitter Web App,"b""@SamCoulon bonjour, il s'agit d'un masque lavable, norm\xc3\xa9 et r\xc3\xa9utilisable 15 fois (0,35 centime le co\xc3\xbbt d'utilisatio\xe2\x80\xa6 https://t.co/3Felz5fYLk""",SamCoulon,False,Mon Apr 27 06:58:26 +0000 2020,1,b'1254666198026944518'
2177,Twitter Web App,b'#OnNoublieraPas https://t.co/QSnYReBJhn',,False,Sat Apr 25 18:21:06 +0000 2020,1712,b'1254113219079278592'
263,Twitter Web Client,b'#COVID19 Updates: @MumbaiPolice vacates Temkar Mohalla Masjid in Dongri\n\nRead all the latest updates on\xe2\x80\xa6 https://t.co/vIslvOZjQj',,False,Mon Mar 23 13:06:39 +0000 2020,88,b'1242075287967485953'
11392,Twitter Web App,b'\xe8\x8b\xb1\xe3\x80\x81\xe3\x82\xb8\xe3\x83\xa7\xe3\x83\xb3\xe3\x82\xbd\xe3\x83\xb3\xe9\xa6\x96\xe7\x9b\xb8\xe3\x82\x92\xe8\xa6\x8b\xe7\xbf\x92\xe3\x81\x84\xe3\x80\x81\xe6\x97\xa5\xe6\x9c\xac\xe3\x82\x82\xe6\x80\x92\xe3\x82\x8d\xe3\x81\x86\xe3\x81\x9c\xef\xbc\x81\xe4\xb8\xad\xe5\x85\xb1\xe3\x82\x92\xe8\xa8\xb1\xe3\x81\x95\xe3\x81\xaa\xe3\x81\x84\xe3\x80\x82\nhttps://t.co/2jexbvOHP3',,False,Wed Apr 15 11:16:24 +0000 2020,4147,b'1250382459952222209'
5154,Twitter Web App,b'Thanks to those who have drawn my attention to the food distribution picture I tweeted earlier today. A friend sent\xe2\x80\xa6 https://t.co/7IYSNORo2v',,False,Wed Apr 08 18:26:12 +0000 2020,932,b'1247953910146519042'
58,Twitter for iPhone,"b'\xe0\xa4\xaf\xe0\xa5\x87 \xe0\xa4\xb8\xe0\xa5\x82\xe0\xa4\xb0\xe0\xa4\xa4 \xe0\xa4\x95\xe0\xa4\xbe \xe0\xa4\xae\xe0\xa4\xa6\xe0\xa5\x80\xe0\xa4\xa8\xe0\xa4\xbe \xe0\xa4\xae\xe0\xa4\xb8\xe0\xa5\x8d\xe0\xa4\x9c\xe0\xa4\xbf\xe0\xa4\xa6 \xe0\xa4\x8f\xe0\xa4\xb0\xe0\xa5\x80\xe0\xa4\xaf\xe0\xa4\xbe \xe0\xa4\xb9\xe0\xa5\x88, \xe0\xa4\xa6\xe0\xa5\x87\xe0\xa4\x96\xe0\xa4\xbf\xe0\xa4\x8f @sanghaviharsh \xe0\xa4\xb8\xe0\xa4\xb0, \xe0\xa4\x86\xe0\xa4\xaa \xe0\xa4\xad\xe0\xa5\x80 \xe0\xa4\xa6\xe0\xa5\x87\xe0\xa4\x96\xe0\xa4\xbf\xe0\xa4\x8f @RajatSharmaLive \xe0\xa4\xb8\xe0\xa4\xb0, \xe0\xa4\xae\xe0\xa4\xa6\xe0\xa4\xa6 \xe0\xa4\x95\xe0\xa4\xb0\xe0\xa4\xa8\xe0\xa5\x87 \xe0\xa4\x95\xe0\xa4\xbe \xe0\xa4\x87\xe0\xa4\xa8\xe0\xa4\x95\xe0\xa4\xbe \xe0\xa4\x9c\xe0\xa4\x9c\xe0\xa4\xbc\xe0\xa5\x8d\xe0\xa4\xac\xe0\xa4\xbe\xe2\x80\xa6 https://t.co/woHsd0ZW0G'",,False,Sun Apr 26 08:30:46 +0000 2020,29,b'1254327045019951104'
11,Twitter Web App,"b'@HMQueenBee Usano come ID di Analytics UA-27425902-2\n\nUA-27425902-1 \xc3\xa8 usato da questo sito https://t.co/FVxmxd1Mm1,\xe2\x80\xa6 https://t.co/tqeki2cd8Z'",HMQueenBee,False,Thu Apr 02 16:11:45 +0000 2020,0,b'1245745748643282960'
6044,Twitter Web App,"b""Nouveau bulletin d'information scientifique : o\xc3\xb9 en est le d\xc3\xa9bat sur l'hydroxychloroquine ?\nhttps://t.co/eLz4raLMP4""",,False,Tue May 05 13:03:42 +0000 2020,2383,b'1257657223054057473'
120,Twitter for iPhone,b'Les auto-entrepreneurs pourront reprendre leurs activit\xc3\xa9s d\xc3\xa8s mercredi 22/04. Les activit\xc3\xa9s professionnelles et l\xe2\x80\x99o\xe2\x80\xa6 https://t.co/ootuKexjB6',SE_Rajoelina,False,Sun Apr 19 23:37:30 +0000 2020,14,b'1252018516917661698'
20,Twitter for iPhone,b'Wtf? Really \xf0\x9f\xa4\x94\xf0\x9f\xa4\x94\xf0\x9f\xa4\x94\xf0\x9f\xa4\x94 https://t.co/zjKgVhWf7E',,False,Fri Apr 03 19:02:26 +0000 2020,13,b'1246151086702055424'
176,TweetDeck,b'Actualizaci\xc3\xb3n de datos sobre casos de Coronavirus (Covid-19) en Guatemala\n\n#JuntosSaldremosAdelante\xe2\x80\xa6 https://t.co/OWxWpoStmx',,False,Fri Apr 17 01:12:19 +0000 2020,94,b'1250955213533560834'
2768,Twitter for iPhone,"b'National Security Act slapped against 4 persons in Indore, Madhya Pradesh by @ChouhanShivraj Government for attacki\xe2\x80\xa6 https://t.co/retKj9mwxs'",AdityaRajKaul,False,Thu Apr 02 17:49:04 +0000 2020,1003,b'1245770236713766912'
9091,Twitter Web App,b'Responsible food distribution with social distancing to assist lower income households in the #COVID19 era! A great\xe2\x80\xa6 https://t.co/vNsRzrQw6i',,False,Wed Apr 08 11:51:03 +0000 2020,3742,b'1247854465702559745'
159,Twitter Web App,b'El Comit\xc3\xa9 Cient\xc3\xadfico del COVID-19 est\xc3\xa1 integrado por seis t\xc3\xa9cnicos de prestigio nacional e internacional a cuyo fre\xe2\x80\xa6 https://t.co/GyXqEGcQIj',sanidadgob,False,Sat Mar 21 12:55:41 +0000 2020,93,b'1241347749490176007'
422,Twitter for Android,"b'El PG, @sanchezcastejon, se encuentra reunido por videoconferencia con el Comit\xc3\xa9 Cient\xc3\xadfico del #COVID19, integrado\xe2\x80\xa6 https://t.co/8dr8TTfO61'",,False,Sat Apr 04 09:39:12 +0000 2020,210,b'1246371733667536896'
5595,Twitter for Android,"b'The 10 largest cities (Tokyo, Dhaka, Mumbai, Cairo, mexico City, Dehli, Beijing, Sao Paulo, Osaka, Shanghai),\n\nHave\xe2\x80\xa6 https://t.co/ohrZN2ejRv'",,False,Sun Apr 26 08:14:41 +0000 2020,2039,b'1254322995952332802'
57,SocialFlow,b'EXCLUSIVE: Sir John Bell of Oxford University says \xe2\x80\x9cwe\xe2\x80\x99re pretty sure we\xe2\x80\x99ll get a signal by June\xe2\x80\x9d about whether thi\xe2\x80\xa6 https://t.co/iy1vbOexJB',,False,Sun May 03 14:52:07 +0000 2020,41,b'1256959728867069953'
7,Twitter Web App,"b'\xc2\xa1Aviso! Si recibe un Whatsapp con esta informaci\xc3\xb3n se trata de un ""BULO""\nBONOS PARA TODA LA FAMILIA 2020-2025:\n-Muj\xe2\x80\xa6 https://t.co/2dbtBRdmrw'",,False,Mon Apr 20 16:47:17 +0000 2020,7,b'1252277668676087813'
5783,Twitter Web App,b'NEW: Preliminary results from our statewide antibody survey suggest that 14.9% of the state is positive for the COV\xe2\x80\xa6 https://t.co/5foj25SKpT',,False,Mon Apr 27 15:39:36 +0000 2020,1242,b'1254797350561816576'
4079,Twitter Web App,"b'The unprecedented 2020 northern hemisphere #OzoneHole has come to an end. The #PolarVortex split, allowing #ozone-r\xe2\x80\xa6 https://t.co/UGQvQwSU0D'",,False,Thu Apr 23 10:42:30 +0000 2020,2412,b'1253273035248975873'
14871,Twitter Web App,b'\xe6\xa4\x9c\xe6\x9f\xbb\xe3\x82\xad\xe3\x83\x83\xe3\x83\x88\xe3\x81\xae\xe7\xb6\xbf\xe6\xa3\x92\xe3\x81\xab\xe3\x82\xa6\xe3\x82\xa4\xe3\x83\xab\xe3\x82\xb9\xe3\x81\x8c\xe4\xbb\x98\xe7\x9d\x80\xef\xbc\x9f\n\xe3\x81\x93\xe3\x82\x8c\xe3\x81\x8c\xe4\xba\x8b\xe5\xae\x9f\xe3\x81\xaa\xe3\x82\x89\xe3\x80\x81\xe7\x94\x9f\xe7\x89\xa9\xe5\x85\xb5\xe5\x99\xa8\xe3\x81\x9d\xe3\x81\xae\xe3\x82\x82\xe3\x81\xae\xe3\x81\xa7\xe3\x81\x99\xe3\x82\x88\xe3\x81\xad\xe3\x80\x82\n\xe3\x81\x93\xe3\x82\x8c\xe3\x80\x81\xe6\x88\xa6\xe4\xba\x89\xe3\x81\xa7\xe3\x81\x99\xe3\x82\x88\xe3\x80\x82\n\nhttps://t.co/hZj1pj0iDu',,False,Wed Apr 15 12:55:00 +0000 2020,7760,b'1250407276793323521'
996,Twitter for iPhone,"b'Hoje come\xc3\xa7am a ser distribu\xc3\xaddos, para hospitais com capacidade de atender pacientes de covid-19 na rede p\xc3\xbablica e p\xe2\x80\xa6 https://t.co/FG3bWpMFJO'",,False,Tue Apr 07 15:44:34 +0000 2020,134,b'1247550844058337281'
170,Twitter for iPhone,b'I\xe2\x80\x99ve noticed a fake list of changes to Govt health measures to tackle #COVID19 circulating today. Please treat mess\xe2\x80\xa6 https://t.co/ssnykcsbwd',,False,Tue Apr 28 11:01:49 +0000 2020,54,b'1255089835867586560'
422,Twitter for Android,"b'\xd0\x9e\xd1\x84\xd0\xb8\xd1\x86\xd0\xb8\xd1\x98\xd0\xb0\xd0\xbb\xd0\xbd\xd0\xbe \xd0\xb8\xd0\xb7\xd0\xbb\xd0\xb5\xd0\xba\xd1\x83\xd0\xb2\xd0\xb0\xd0\xbd\xd0\xb0 \xd0\xbe\xd0\xb4 \xd0\xb2\xd0\xb8\xd1\x80\xd1\x83\xd1\x81\xd0\xbe\xd1\x82 #Kovid19.\n\xd0\x9d\xd0\xbe @VFilipche \xd0\xb8 @ZdravstvoMK \xd0\xbd\xd0\xb5 \xd0\xbc\xd0\xb5 \xd0\xb8\xd0\xb7\xd0\xbb\xd0\xb5\xd0\xba\xd1\x83\xd0\xb2\xd0\xb0\xd0\xb2\xd1\x82\xd0\xb5, \xd0\xbb\xd0\xbe\xd1\x88\xd0\xb0 \xd1\x82\xd0\xb5\xd1\x80\xd0\xbc\xd0\xb8\xd0\xbd\xd0\xbe\xd0\xbb\xd0\xbe\xd0\xb3\xd0\xb8\xd1\x98\xd0\xb0, \xd1\x81\xd0\xb0\xd0\xbc\xd0\xbe\xe2\x80\xa6 https://t.co/1ofW9Ub3lX'",,False,Tue Apr 21 10:53:54 +0000 2020,107,b'1252551127037554690'
452,Twitter for Android,"b'Quand le pr\xc3\xa9sident de la r\xc3\xa9publique, Alpha Cond\xc3\xa9, propage de fausses id\xc3\xa9es sur le Coronavirus : \xe3\x80\x8a mettre du menthol\xe2\x80\xa6 https://t.co/Qrj6erMzgH'",,False,Thu Apr 09 22:38:13 +0000 2020,279,b'1248379717943570434'
56,Twitter for iPhone,b'LE BARE DI BERGAMO NON ERANO VERE? https://t.co/3CHEokfgnz via @YouTube',,False,Mon Apr 27 12:24:47 +0000 2020,28,b'1254748323883495424'
7438,Periscope,b'CM Uddhav Balasaheb Thackeray addressing the State https://t.co/iTiVPFcC5F',,False,Sun Mar 22 09:33:12 +0000 2020,2274,b'1241659180458471424'
2218,Wildmoka,b'Le prix Nobel de m\xc3\xa9decine Luc Montagnier affirme que le coronavirus Sars-CoV-2 est un virus manipul\xc3\xa9 en laboratoire\xe2\x80\xa6 https://t.co/jDOkjk6hlV',,False,Fri Apr 17 09:31:33 +0000 2020,1817,b'1251080850562834432'
2599,Twitter Web App,b'Estimating that fraction infected from patients at an urgent care facility is a bit like estimating the average hei\xe2\x80\xa6 https://t.co/fb8a4GpiEV',CT_Bergstrom,False,Sun Apr 26 18:57:40 +0000 2020,394,b'1254484809746792449'
174,Twitter for Android,b'Look at the open threat being given by #warispathan to police.\nAnd  @rautsanjay61 ji of ruling party in Maharashtra\xe2\x80\xa6 https://t.co/5ab2zfzyku',,False,Wed Apr 29 03:46:35 +0000 2020,56,b'1255342691828805633'
917,Twitter for Android,"b'Afferma il virologo Giulio Tarro: ""Hanno detto che dovrebbero essere obbligatori i #vaccini antinfluenzali quando \xc3\xa8\xe2\x80\xa6 https://t.co/vTytO5gyFI'",,False,Wed Apr 22 08:33:53 +0000 2020,692,b'1252878276948709376'
1029,Twitter for Android,b'Claim: A web news portal claims Centre is likely to reduce retirement age of Central Government employees to 50 In\xe2\x80\xa6 https://t.co/SK8gXRQ0Zi',,False,Sun Apr 26 04:32:03 +0000 2020,516,b'1254266971777953793'
329,Twitter for iPhone,b'FAKENEWS ALERT !!!President @CyrilRamaphosa has NOT asked foreign nationals to leave South Africa  . The President\xe2\x80\xa6 https://t.co/soNSzcbchM',,False,Tue Apr 07 12:44:02 +0000 2020,193,b'1247505411558780928'
21356,Twitter Web App,b'Fake news has been circulating on social media that the first volunteer in the Oxford vaccine trial has died.  This\xe2\x80\xa6 https://t.co/AkcS9RkbcN',,False,Sun Apr 26 10:27:33 +0000 2020,8197,b'1254356432780214272'
90,Twitter for iPhone,b'Earth is healing \xf0\x9f\x8c\x8d \nThanks to the #Covid_19 lockdown 1 million sq km wide hole over the Arctic has now closed. Had\xe2\x80\xa6 https://t.co/Femcsl4TRQ',,False,Sun Apr 26 22:06:48 +0000 2020,27,b'1254532405760794632'
79,Twitter for iPhone,b'Kanser olan \xc3\xa7ocu\xc4\x9fu kemoterapi ald\xc4\xb1\xc4\x9f\xc4\xb1 i\xc3\xa7in \xc3\xa7\xc4\xb1plak elle dokunamayan annenin ac\xc4\xb1s\xc4\xb1d\xc4\xb1r y\xc3\xbcze vuran\xf0\x9f\x98\x9e sevdiklerinize k\xc4\xb1yme\xe2\x80\xa6 https://t.co/eV0o8dC4wA',,False,Fri Jul 26 16:02:47 +0000 2019,16,b'1154784135447220224'
6626,Twitter Web App,"b'If the White House Gift Shop is going to produce $100 COVID-19 coins, Trump can sure as hell utilize the Defense Pr\xe2\x80\xa6 https://t.co/UaBgXdMDoO'",,False,Wed Apr 29 21:26:10 +0000 2020,1782,b'1255609344541982721'
283,Twitter Web App,b'@BBCFergusWalsh Elisa Granato is alive and well #coronavirus #VaccinesWork https://t.co/snMITNmKtT',BBCFergusWalsh,False,Sun Apr 26 12:05:37 +0000 2020,67,b'1254381115307102208'
131,Twitter Web App,"b'El PG, @sanchezcastejon, est\xc3\xa1 reunido con los miembros del Comit\xc3\xa9 Cient\xc3\xadfico-T\xc3\xa9cnico #COVID19 para conocer las conc\xe2\x80\xa6 https://t.co/U3bZuFDhXx'",,False,Mon Jul 06 10:03:54 +0000 2020,78,b'1280080021294665739'
3801,Twitter for iPhone,b'BIG BREAKING!! EXCLUSIVE!!\nChina has developed COVID-19 vaccine and Pakistan is going to receive it pretty SOON mak\xe2\x80\xa6 https://t.co/flekyMSwzv',,False,Wed Apr 22 12:59:35 +0000 2020,1137,b'1252945143101095936'
1993,Twitter Web App,b'News circulating on social media that the first volunteer in a UK #coronavirus vaccine trial has died is completely\xe2\x80\xa6 https://t.co/yBSU01pVp4',,False,Sun Apr 26 13:47:59 +0000 2020,1262,b'1254406873928908802'
27,Twitter Web App,"b'Aunque hoy no ha habido #aplausos, os ense\xc3\xb1amos la caravana de #camiones \xf0\x9f\x9a\x9a\xf0\x9f\x92\xa8 que hubo ayer en #Ourense para reconoce\xe2\x80\xa6 https://t.co/ohzwT2kR0x'",,False,Sun Apr 26 18:03:41 +0000 2020,10,b'1254471224291471362'
136,Twitter for iPhone,"b'#Reporte \xf0\x9f\xa6\xa0 Situaci\xc3\xb3n del coronavirus en Colombia y el mundo, con corte 6 de marzo de 2020 \xe2\x8f\xb0 6 a.m. https://t.co/s35U4xlmNK'",,False,Fri Mar 06 12:42:26 +0000 2020,92,b'1235908598821249029'
5,Twitter for Android,b'Las nuevas investigaciones arrojan que #Covid_19 no se trata de neumon\xc3\xada. Se trata de una trombosis pulmonar. El tr\xe2\x80\xa6 https://t.co/yu9fTJB1ZC',,False,Thu Apr 23 03:49:50 +0000 2020,3,b'1253169180947423234'
185,Twitter for Android,"b'Claim: Study on Immunity of Indigenous Assamese by ICMR as not a single case of #COVID19 \n\nFact Check: DG,\xe2\x80\xa6 https://t.co/WJckEnYKr2'",,False,Wed Apr 22 12:10:47 +0000 2020,90,b'1252932862971707392'
2108,Twitter for Android,"b""\xc4\xb0talya'n\xc4\xb1n Carpi \xc5\x9fehri Belediye Ba\xc5\x9fkan\xc4\xb1 Alberto Bellelli Kur'an-\xc4\xb1 Kerim okuttu https://t.co/ilzYRhcWVk""",,False,Sun Apr 19 09:03:52 +0000 2020,478,b'1251798659827630081'
36,Twitter for iPhone,"b'This is not meant as a literal statement, but a hyperbole to engage critical thinking and relative public health risk.'",JeffShipley77,False,Tue Apr 28 21:10:29 +0000 2020,3,b'1255243008984977411'
36,Twitter for Android,b'Salud ha practicado cerca de 7 mil pruebas de detecci\xc3\xb3n de covid-19. Pero algunas han sido al mismo paciente para d\xe2\x80\xa6 https://t.co/kLRBDuhPWq',,False,Mon May 04 17:35:12 +0000 2020,16,b'1257363158227918848'
2113,Twitter Web App,"b'A rapid, unsolicited peer review on emerging serosurvey data from Santa Clara County, and why I remain skeptical of\xe2\x80\xa6 https://t.co/BaN8YnkGSu'",,False,Sat Apr 18 00:39:00 +0000 2020,857,b'1251309217215942656'
5,Twitter Web App,b'\xf0\x9f\x9a\xa8Atenci\xc3\xb3n: \xc2\xa1BULO! #Coronavirus\n\n\xf0\x9f\x94\xa6\xc2\xbfDesinfecta la luz ultravioleta?\n\n\xf0\x9f\x91\x89La enfermera del CGE @LupeFontan te aclara esta\xe2\x80\xa6 https://t.co/wBlvXFj55Z',,False,Wed Apr 01 11:40:37 +0000 2020,5,b'1245315127202766850'
2616,Twitter Web App,b'Ea horrela...\nA ver si as\xc3\xad... https://t.co/599MyOq9d6',,False,Sun Apr 26 21:14:25 +0000 2020,1529,b'1254519224078405633'
1232,Twitter for iPhone,b'[Thread]\n\nSir @CPMumbaiPolice I would like to bring it to your notice that some people are trying to spread false n\xe2\x80\xa6 https://t.co/5RDmIGXsGL',,False,Tue Apr 28 15:11:35 +0000 2020,197,b'1255152690302074881'
36,Twitter Web App,b'Late June is the earliest some Illinois businesses can reopen under the current plan. It is unrealistic for our dow\xe2\x80\xa6 https://t.co/GvLZPxkmn2',,False,Mon May 11 16:24:59 +0000 2020,9,b'1259882203443539970'
27,Twitter Web App,"b'El profesor japon\xc3\xa9s de fisiolog\xc3\xada o medicina, \nDr. Tasuku Honjo, caus\xc3\xb3 sensaci\xc3\xb3n hoy en los medios al decir que el\xe2\x80\xa6 https://t.co/IuLnHuvS8u'",,False,Mon Apr 27 01:23:46 +0000 2020,32,b'1254581975622602755'
3247,Twitter for iPhone,b'Black Lives Matter protest in Berlin today: https://t.co/SxNRuJgZFT',,False,Sat Jun 06 16:59:21 +0000 2020,953,b'1269312938944409605'
437,Twitter for iPhone,b'Pendant la crise #COVID19 le gouvernement viole discr\xc3\xa8tement les principes de pr\xc3\xa9vention de pr\xc3\xa9caution. Une ordonna\xe2\x80\xa6 https://t.co/1QMMIjmIj9',,False,Mon Apr 06 12:40:34 +0000 2020,393,b'1247142151013699586'
46,TweetDeck,"b'@guardiacivil @osiseguridad \xc2\xa1Hola, gracias por compartir! La vulnerabilidad de los enlaces UNC se resolvi\xc3\xb3 en menos\xe2\x80\xa6 https://t.co/SV6yGR1Nd9'",guardiacivil,False,Wed Apr 08 11:47:38 +0000 2020,29,b'1247853606742736897'
4,Twitter for Android,"b'When human wildlife does not interfere...apparently, this is at Shivaji University in Pune \n\n#covid19\xe2\x80\xa6 https://t.co/QRgWgj9diS'",,False,Sat Mar 28 14:57:56 +0000 2020,2,b'1243915229316222981'
2002,Twitter for iPhone,b'Ombi langu kwa Wakenya tukipambana na janga la Corona. #StayAtHome #StaySafe https://t.co/u4Y3aKqnJS',,False,Wed Mar 25 10:10:18 +0000 2020,327,b'1242755682320953349'
3032,Twitter for iPhone,"b'El Centro Nacional de Microbiolog\xc3\xada ha confirmado, pasadas las diez de esta noche, que una de las muestras enviadas\xe2\x80\xa6 https://t.co/K0XKypTPXV'",,False,Fri Jan 31 22:19:44 +0000 2020,3423,b'1223370304275255299'
806,TweetDeck,b'Con motivo del auge de @zoom_us para hacer videoconferencias \xf0\x9f\x97\xa3\xef\xb8\x8f \xf0\x9f\x92\xbb\xe3\x80\xb0\xef\xb8\x8f\xe3\x80\xb0\xef\xb8\x8f\xf0\x9f\x96\xa5\xef\xb8\x8f\xf0\x9f\x91\xa4 durante el #teletrabajo los ciberatacantes\xe2\x80\xa6 https://t.co/EjW7DtJHJP',,False,Wed Apr 01 17:00:00 +0000 2020,969,b'1245395500356046848'
15,Twitter for Android,b'Please this is not true. https://t.co/xJSoQUJxi3',,False,Mon Apr 13 07:18:59 +0000 2020,11,b'1249597938378125312'
63,Echobox,b'ALERT!!! This article by Kevin Terer that has been circulating on Facebook and WhatsApp purporting to be by The Sta\xe2\x80\xa6 https://t.co/peqXYb08xE',,False,Sun Apr 12 13:09:37 +0000 2020,33,b'1249323788233293825'
